unq_id,timestamp,customer_no,location,revenue_per_minute,before
Cust_2019-09-04 09:48:00_no_313,2019-09-04 09:48:00,313,checkout,0,checkout
Cust_2019-09-04 09:48:00_no_330,2019-09-04 09:48:00,330,checkout,0,checkout
Cust_2019-09-04 09:48:00_no_334,2019-09-04 09:48:00,334,fruit,4,checkout
Cust_2019-09-04 09:48:00_no_346,2019-09-04 09:48:00,346,drinks,6,fruit
Cust_2019-09-04 09:48:00_no_347,2019-09-04 09:48:00,347,dairy,5,drinks
Cust_2019-09-04 09:48:00_no_348,2019-09-04 09:48:00,348,dairy,5,dairy
Cust_2019-09-04 09:48:00_no_349,2019-09-04 09:48:00,349,dairy,5,dairy
Cust_2019-09-04 09:48:00_no_350,2019-09-04 09:48:00,350,drinks,6,dairy
Cust_2019-09-04 09:49:00_no_324,2019-09-04 09:49:00,324,checkout,0,drinks
Cust_2019-09-04 09:49:00_no_343,2019-09-04 09:49:00,343,checkout,0,checkout
Cust_2019-09-04 09:49:00_no_349,2019-09-04 09:49:00,349,checkout,0,checkout
Cust_2019-09-04 09:50:00_no_334,2019-09-04 09:50:00,334,spices,3,checkout
Cust_2019-09-04 09:50:00_no_342,2019-09-04 09:50:00,342,drinks,6,spices
Cust_2019-09-04 09:50:00_no_351,2019-09-04 09:50:00,351,drinks,6,drinks
Cust_2019-09-04 09:51:00_no_325,2019-09-04 09:51:00,325,fruit,4,drinks
Cust_2019-09-04 09:51:00_no_346,2019-09-04 09:51:00,346,fruit,4,fruit
Cust_2019-09-04 09:51:00_no_347,2019-09-04 09:51:00,347,drinks,6,fruit
Cust_2019-09-04 09:51:00_no_351,2019-09-04 09:51:00,351,checkout,0,drinks
Cust_2019-09-04 09:51:00_no_352,2019-09-04 09:51:00,352,dairy,5,checkout
Cust_2019-09-04 09:51:00_no_353,2019-09-04 09:51:00,353,dairy,5,dairy
Cust_2019-09-04 09:51:00_no_354,2019-09-04 09:51:00,354,fruit,4,dairy
Cust_2019-09-04 09:52:00_no_334,2019-09-04 09:52:00,334,dairy,5,fruit
Cust_2019-09-04 09:52:00_no_348,2019-09-04 09:52:00,348,checkout,0,dairy
Cust_2019-09-04 09:52:00_no_352,2019-09-04 09:52:00,352,drinks,6,checkout
Cust_2019-09-04 09:52:00_no_354,2019-09-04 09:52:00,354,checkout,0,drinks
Cust_2019-09-04 09:53:00_no_325,2019-09-04 09:53:00,325,checkout,0,checkout
Cust_2019-09-04 09:53:00_no_346,2019-09-04 09:53:00,346,dairy,5,checkout
Cust_2019-09-04 09:53:00_no_355,2019-09-04 09:53:00,355,spices,3,dairy
Cust_2019-09-04 09:53:00_no_356,2019-09-04 09:53:00,356,dairy,5,spices
Cust_2019-09-04 09:53:00_no_357,2019-09-04 09:53:00,357,dairy,5,dairy
Cust_2019-09-04 09:54:00_no_342,2019-09-04 09:54:00,342,checkout,0,dairy
Cust_2019-09-04 09:54:00_no_350,2019-09-04 09:54:00,350,checkout,0,checkout
Cust_2019-09-04 09:54:00_no_352,2019-09-04 09:54:00,352,fruit,4,checkout
Cust_2019-09-04 09:54:00_no_355,2019-09-04 09:54:00,355,checkout,0,fruit
Cust_2019-09-04 09:54:00_no_358,2019-09-04 09:54:00,358,dairy,5,checkout
Cust_2019-09-04 09:54:00_no_359,2019-09-04 09:54:00,359,dairy,5,dairy
Cust_2019-09-04 09:54:00_no_360,2019-09-04 09:54:00,360,fruit,4,dairy
Cust_2019-09-04 09:54:00_no_361,2019-09-04 09:54:00,361,fruit,4,fruit
Cust_2019-09-04 09:55:00_no_346,2019-09-04 09:55:00,346,drinks,6,fruit
Cust_2019-09-04 09:55:00_no_347,2019-09-04 09:55:00,347,checkout,0,drinks
Cust_2019-09-04 09:55:00_no_360,2019-09-04 09:55:00,360,drinks,6,checkout
Cust_2019-09-04 09:55:00_no_361,2019-09-04 09:55:00,361,dairy,5,drinks
Cust_2019-09-04 09:56:00_no_353,2019-09-04 09:56:00,353,checkout,0,dairy
Cust_2019-09-04 09:56:00_no_360,2019-09-04 09:56:00,360,fruit,4,checkout
Cust_2019-09-04 09:56:00_no_361,2019-09-04 09:56:00,361,drinks,6,fruit
Cust_2019-09-04 09:56:00_no_362,2019-09-04 09:56:00,362,spices,3,drinks
Cust_2019-09-04 09:56:00_no_363,2019-09-04 09:56:00,363,fruit,4,spices
Cust_2019-09-04 09:56:00_no_364,2019-09-04 09:56:00,364,spices,3,fruit
Cust_2019-09-04 09:56:00_no_365,2019-09-04 09:56:00,365,fruit,4,spices
Cust_2019-09-04 09:57:00_no_346,2019-09-04 09:57:00,346,spices,3,fruit
Cust_2019-09-04 09:57:00_no_352,2019-09-04 09:57:00,352,checkout,0,spices
Cust_2019-09-04 09:57:00_no_360,2019-09-04 09:57:00,360,drinks,6,checkout
Cust_2019-09-04 09:57:00_no_363,2019-09-04 09:57:00,363,dairy,5,drinks
Cust_2019-09-04 09:57:00_no_364,2019-09-04 09:57:00,364,dairy,5,dairy
Cust_2019-09-04 09:57:00_no_366,2019-09-04 09:57:00,366,dairy,5,dairy
Cust_2019-09-04 09:57:00_no_367,2019-09-04 09:57:00,367,drinks,6,dairy
Cust_2019-09-04 09:57:00_no_368,2019-09-04 09:57:00,368,fruit,4,drinks
Cust_2019-09-04 09:57:00_no_369,2019-09-04 09:57:00,369,spices,3,fruit
Cust_2019-09-04 09:57:00_no_370,2019-09-04 09:57:00,370,fruit,4,spices
Cust_2019-09-04 09:57:00_no_371,2019-09-04 09:57:00,371,fruit,4,fruit
Cust_2019-09-04 09:58:00_no_357,2019-09-04 09:58:00,357,spices,3,fruit
Cust_2019-09-04 09:58:00_no_360,2019-09-04 09:58:00,360,checkout,0,spices
Cust_2019-09-04 09:58:00_no_362,2019-09-04 09:58:00,362,drinks,6,checkout
Cust_2019-09-04 09:58:00_no_365,2019-09-04 09:58:00,365,drinks,6,drinks
Cust_2019-09-04 09:58:00_no_366,2019-09-04 09:58:00,366,checkout,0,drinks
Cust_2019-09-04 09:58:00_no_369,2019-09-04 09:58:00,369,checkout,0,checkout
Cust_2019-09-04 09:58:00_no_371,2019-09-04 09:58:00,371,dairy,5,checkout
Cust_2019-09-04 09:58:00_no_372,2019-09-04 09:58:00,372,spices,3,dairy
Cust_2019-09-04 09:58:00_no_373,2019-09-04 09:58:00,373,fruit,4,spices
Cust_2019-09-04 09:59:00_no_346,2019-09-04 09:59:00,346,drinks,6,fruit
Cust_2019-09-04 09:59:00_no_363,2019-09-04 09:59:00,363,fruit,4,drinks
Cust_2019-09-04 09:59:00_no_365,2019-09-04 09:59:00,365,fruit,4,fruit
Cust_2019-09-04 09:59:00_no_367,2019-09-04 09:59:00,367,checkout,0,fruit
Cust_2019-09-04 09:59:00_no_368,2019-09-04 09:59:00,368,dairy,5,checkout
Cust_2019-09-04 09:59:00_no_372,2019-09-04 09:59:00,372,dairy,5,dairy
Cust_2019-09-04 09:59:00_no_374,2019-09-04 09:59:00,374,dairy,5,dairy
Cust_2019-09-04 09:59:00_no_375,2019-09-04 09:59:00,375,dairy,5,dairy
Cust_2019-09-04 09:59:00_no_376,2019-09-04 09:59:00,376,fruit,4,dairy
Cust_2019-09-04 09:59:00_no_377,2019-09-04 09:59:00,377,spices,3,fruit
Cust_2019-09-04 09:59:00_no_378,2019-09-04 09:59:00,378,fruit,4,spices
Cust_2019-09-04 10:00:00_no_334,2019-09-04 10:00:00,334,fruit,4,fruit
Cust_2019-09-04 10:00:00_no_356,2019-09-04 10:00:00,356,fruit,4,fruit
Cust_2019-09-04 10:00:00_no_357,2019-09-04 10:00:00,357,fruit,4,fruit
Cust_2019-09-04 10:00:00_no_362,2019-09-04 10:00:00,362,fruit,4,fruit
Cust_2019-09-04 10:00:00_no_376,2019-09-04 10:00:00,376,checkout,0,fruit
Cust_2019-09-04 10:01:00_no_334,2019-09-04 10:01:00,334,checkout,0,checkout
Cust_2019-09-04 10:01:00_no_356,2019-09-04 10:01:00,356,spices,3,checkout
Cust_2019-09-04 10:01:00_no_361,2019-09-04 10:01:00,361,spices,3,spices
Cust_2019-09-04 10:01:00_no_362,2019-09-04 10:01:00,362,dairy,5,spices
Cust_2019-09-04 10:01:00_no_365,2019-09-04 10:01:00,365,dairy,5,dairy
Cust_2019-09-04 10:01:00_no_368,2019-09-04 10:01:00,368,fruit,4,dairy
Cust_2019-09-04 10:01:00_no_371,2019-09-04 10:01:00,371,spices,3,fruit
Cust_2019-09-04 10:01:00_no_372,2019-09-04 10:01:00,372,spices,3,spices
Cust_2019-09-04 10:01:00_no_377,2019-09-04 10:01:00,377,checkout,0,spices
Cust_2019-09-04 10:01:00_no_379,2019-09-04 10:01:00,379,fruit,4,checkout
Cust_2019-09-04 10:01:00_no_380,2019-09-04 10:01:00,380,fruit,4,fruit
Cust_2019-09-04 10:01:00_no_381,2019-09-04 10:01:00,381,drinks,6,fruit
Cust_2019-09-04 10:01:00_no_382,2019-09-04 10:01:00,382,fruit,4,drinks
Cust_2019-09-04 10:02:00_no_346,2019-09-04 10:02:00,346,spices,3,fruit
Cust_2019-09-04 10:02:00_no_357,2019-09-04 10:02:00,357,checkout,0,spices
Cust_2019-09-04 10:02:00_no_361,2019-09-04 10:02:00,361,dairy,5,checkout
Cust_2019-09-04 10:02:00_no_362,2019-09-04 10:02:00,362,checkout,0,dairy
Cust_2019-09-04 10:02:00_no_370,2019-09-04 10:02:00,370,dairy,5,checkout
Cust_2019-09-04 10:02:00_no_371,2019-09-04 10:02:00,371,dairy,5,dairy
Cust_2019-09-04 10:02:00_no_373,2019-09-04 10:02:00,373,drinks,6,dairy
Cust_2019-09-04 10:02:00_no_375,2019-09-04 10:02:00,375,fruit,4,drinks
Cust_2019-09-04 10:02:00_no_382,2019-09-04 10:02:00,382,spices,3,fruit
Cust_2019-09-04 10:03:00_no_356,2019-09-04 10:03:00,356,drinks,6,spices
Cust_2019-09-04 10:03:00_no_365,2019-09-04 10:03:00,365,checkout,0,drinks
Cust_2019-09-04 10:03:00_no_368,2019-09-04 10:03:00,368,checkout,0,checkout
Cust_2019-09-04 10:03:00_no_372,2019-09-04 10:03:00,372,fruit,4,checkout
Cust_2019-09-04 10:03:00_no_373,2019-09-04 10:03:00,373,checkout,0,fruit
Cust_2019-09-04 10:03:00_no_375,2019-09-04 10:03:00,375,checkout,0,checkout
Cust_2019-09-04 10:03:00_no_378,2019-09-04 10:03:00,378,checkout,0,checkout
Cust_2019-09-04 10:03:00_no_380,2019-09-04 10:03:00,380,drinks,6,checkout
Cust_2019-09-04 10:03:00_no_381,2019-09-04 10:03:00,381,checkout,0,drinks
Cust_2019-09-04 10:03:00_no_382,2019-09-04 10:03:00,382,dairy,5,checkout
Cust_2019-09-04 10:04:00_no_346,2019-09-04 10:04:00,346,dairy,5,dairy
Cust_2019-09-04 10:04:00_no_356,2019-09-04 10:04:00,356,spices,3,dairy
Cust_2019-09-04 10:04:00_no_380,2019-09-04 10:04:00,380,checkout,0,spices
Cust_2019-09-04 10:04:00_no_382,2019-09-04 10:04:00,382,drinks,6,checkout
Cust_2019-09-04 10:05:00_no_358,2019-09-04 10:05:00,358,checkout,0,drinks
Cust_2019-09-04 10:05:00_no_359,2019-09-04 10:05:00,359,checkout,0,checkout
Cust_2019-09-04 10:05:00_no_363,2019-09-04 10:05:00,363,dairy,5,checkout
Cust_2019-09-04 10:05:00_no_371,2019-09-04 10:05:00,371,drinks,6,dairy
Cust_2019-09-04 10:05:00_no_372,2019-09-04 10:05:00,372,checkout,0,drinks
Cust_2019-09-04 10:05:00_no_382,2019-09-04 10:05:00,382,spices,3,checkout
Cust_2019-09-04 10:05:00_no_383,2019-09-04 10:05:00,383,fruit,4,spices
Cust_2019-09-04 10:05:00_no_384,2019-09-04 10:05:00,384,spices,3,fruit
Cust_2019-09-04 10:05:00_no_385,2019-09-04 10:05:00,385,fruit,4,spices
Cust_2019-09-04 10:05:00_no_386,2019-09-04 10:05:00,386,spices,3,fruit
Cust_2019-09-04 10:05:00_no_387,2019-09-04 10:05:00,387,drinks,6,spices
Cust_2019-09-04 10:05:00_no_388,2019-09-04 10:05:00,388,fruit,4,drinks
Cust_2019-09-04 10:05:00_no_389,2019-09-04 10:05:00,389,fruit,4,fruit
Cust_2019-09-04 10:06:00_no_346,2019-09-04 10:06:00,346,fruit,4,fruit
Cust_2019-09-04 10:06:00_no_364,2019-09-04 10:06:00,364,fruit,4,fruit
Cust_2019-09-04 10:06:00_no_371,2019-09-04 10:06:00,371,spices,3,fruit
Cust_2019-09-04 10:06:00_no_374,2019-09-04 10:06:00,374,spices,3,spices
Cust_2019-09-04 10:06:00_no_384,2019-09-04 10:06:00,384,drinks,6,spices
Cust_2019-09-04 10:06:00_no_385,2019-09-04 10:06:00,385,checkout,0,drinks
Cust_2019-09-04 10:06:00_no_388,2019-09-04 10:06:00,388,checkout,0,checkout
Cust_2019-09-04 10:06:00_no_389,2019-09-04 10:06:00,389,spices,3,checkout
Cust_2019-09-04 10:07:00_no_346,2019-09-04 10:07:00,346,checkout,0,spices
Cust_2019-09-04 10:07:00_no_356,2019-09-04 10:07:00,356,dairy,5,checkout
Cust_2019-09-04 10:07:00_no_363,2019-09-04 10:07:00,363,checkout,0,dairy
Cust_2019-09-04 10:07:00_no_364,2019-09-04 10:07:00,364,checkout,0,checkout
Cust_2019-09-04 10:07:00_no_379,2019-09-04 10:07:00,379,checkout,0,checkout
Cust_2019-09-04 10:07:00_no_382,2019-09-04 10:07:00,382,dairy,5,checkout
Cust_2019-09-04 10:07:00_no_384,2019-09-04 10:07:00,384,checkout,0,dairy
Cust_2019-09-04 10:07:00_no_389,2019-09-04 10:07:00,389,checkout,0,checkout
Cust_2019-09-04 10:07:00_no_390,2019-09-04 10:07:00,390,spices,3,checkout
Cust_2019-09-04 10:08:00_no_371,2019-09-04 10:08:00,371,drinks,6,spices
Cust_2019-09-04 10:08:00_no_374,2019-09-04 10:08:00,374,dairy,5,drinks
Cust_2019-09-04 10:08:00_no_387,2019-09-04 10:08:00,387,spices,3,dairy
Cust_2019-09-04 10:08:00_no_390,2019-09-04 10:08:00,390,dairy,5,spices
Cust_2019-09-04 10:08:00_no_391,2019-09-04 10:08:00,391,spices,3,dairy
Cust_2019-09-04 10:09:00_no_340,2019-09-04 10:09:00,340,spices,3,spices
Cust_2019-09-04 10:09:00_no_371,2019-09-04 10:09:00,371,checkout,0,spices
Cust_2019-09-04 10:09:00_no_386,2019-09-04 10:09:00,386,dairy,5,checkout
Cust_2019-09-04 10:09:00_no_387,2019-09-04 10:09:00,387,checkout,0,dairy
Cust_2019-09-04 10:09:00_no_391,2019-09-04 10:09:00,391,checkout,0,checkout
Cust_2019-09-04 10:10:00_no_340,2019-09-04 10:10:00,340,dairy,5,checkout
Cust_2019-09-04 10:10:00_no_370,2019-09-04 10:10:00,370,checkout,0,dairy
Cust_2019-09-04 10:10:00_no_374,2019-09-04 10:10:00,374,checkout,0,checkout
Cust_2019-09-04 10:10:00_no_382,2019-09-04 10:10:00,382,drinks,6,checkout
Cust_2019-09-04 10:10:00_no_383,2019-09-04 10:10:00,383,checkout,0,drinks
Cust_2019-09-04 10:10:00_no_392,2019-09-04 10:10:00,392,fruit,4,checkout
Cust_2019-09-04 10:10:00_no_393,2019-09-04 10:10:00,393,fruit,4,fruit
Cust_2019-09-04 10:10:00_no_394,2019-09-04 10:10:00,394,dairy,5,fruit
Cust_2019-09-04 10:11:00_no_361,2019-09-04 10:11:00,361,fruit,4,dairy
Cust_2019-09-04 10:11:00_no_392,2019-09-04 10:11:00,392,drinks,6,fruit
Cust_2019-09-04 10:11:00_no_393,2019-09-04 10:11:00,393,checkout,0,drinks
Cust_2019-09-04 10:11:00_no_394,2019-09-04 10:11:00,394,spices,3,checkout
Cust_2019-09-04 10:11:00_no_395,2019-09-04 10:11:00,395,dairy,5,spices
Cust_2019-09-04 10:12:00_no_356,2019-09-04 10:12:00,356,checkout,0,dairy
Cust_2019-09-04 10:12:00_no_395,2019-09-04 10:12:00,395,drinks,6,checkout
Cust_2019-09-04 10:13:00_no_386,2019-09-04 10:13:00,386,fruit,4,drinks
Cust_2019-09-04 10:13:00_no_390,2019-09-04 10:13:00,390,spices,3,fruit
Cust_2019-09-04 10:13:00_no_395,2019-09-04 10:13:00,395,checkout,0,spices
Cust_2019-09-04 10:14:00_no_361,2019-09-04 10:14:00,361,dairy,5,checkout
Cust_2019-09-04 10:14:00_no_382,2019-09-04 10:14:00,382,spices,3,dairy
Cust_2019-09-04 10:14:00_no_390,2019-09-04 10:14:00,390,checkout,0,spices
Cust_2019-09-04 10:14:00_no_394,2019-09-04 10:14:00,394,checkout,0,checkout
Cust_2019-09-04 10:14:00_no_396,2019-09-04 10:14:00,396,drinks,6,checkout
Cust_2019-09-04 10:15:00_no_382,2019-09-04 10:15:00,382,drinks,6,drinks
Cust_2019-09-04 10:15:00_no_386,2019-09-04 10:15:00,386,dairy,5,drinks
Cust_2019-09-04 10:15:00_no_397,2019-09-04 10:15:00,397,dairy,5,dairy
Cust_2019-09-04 10:15:00_no_398,2019-09-04 10:15:00,398,dairy,5,dairy
Cust_2019-09-04 10:15:00_no_399,2019-09-04 10:15:00,399,fruit,4,dairy
Cust_2019-09-04 10:16:00_no_340,2019-09-04 10:16:00,340,checkout,0,fruit
Cust_2019-09-04 10:16:00_no_361,2019-09-04 10:16:00,361,fruit,4,checkout
Cust_2019-09-04 10:16:00_no_400,2019-09-04 10:16:00,400,fruit,4,fruit
Cust_2019-09-04 10:16:00_no_401,2019-09-04 10:16:00,401,fruit,4,fruit
Cust_2019-09-04 10:17:00_no_392,2019-09-04 10:17:00,392,checkout,0,fruit
Cust_2019-09-04 10:17:00_no_398,2019-09-04 10:17:00,398,spices,3,checkout
Cust_2019-09-04 10:17:00_no_401,2019-09-04 10:17:00,401,checkout,0,spices
Cust_2019-09-04 10:17:00_no_402,2019-09-04 10:17:00,402,fruit,4,checkout
Cust_2019-09-04 10:17:00_no_403,2019-09-04 10:17:00,403,drinks,6,fruit
Cust_2019-09-04 10:18:00_no_382,2019-09-04 10:18:00,382,fruit,4,drinks
Cust_2019-09-04 10:18:00_no_386,2019-09-04 10:18:00,386,drinks,6,fruit
Cust_2019-09-04 10:18:00_no_396,2019-09-04 10:18:00,396,fruit,4,drinks
Cust_2019-09-04 10:18:00_no_398,2019-09-04 10:18:00,398,dairy,5,fruit
Cust_2019-09-04 10:18:00_no_402,2019-09-04 10:18:00,402,dairy,5,dairy
Cust_2019-09-04 10:18:00_no_404,2019-09-04 10:18:00,404,dairy,5,dairy
Cust_2019-09-04 10:19:00_no_361,2019-09-04 10:19:00,361,checkout,0,dairy
Cust_2019-09-04 10:19:00_no_382,2019-09-04 10:19:00,382,dairy,5,checkout
Cust_2019-09-04 10:19:00_no_386,2019-09-04 10:19:00,386,checkout,0,dairy
Cust_2019-09-04 10:19:00_no_396,2019-09-04 10:19:00,396,checkout,0,checkout
Cust_2019-09-04 10:19:00_no_399,2019-09-04 10:19:00,399,checkout,0,checkout
Cust_2019-09-04 10:20:00_no_382,2019-09-04 10:20:00,382,checkout,0,checkout
Cust_2019-09-04 10:20:00_no_398,2019-09-04 10:20:00,398,checkout,0,checkout
Cust_2019-09-04 10:20:00_no_402,2019-09-04 10:20:00,402,spices,3,checkout
Cust_2019-09-04 10:20:00_no_403,2019-09-04 10:20:00,403,spices,3,spices
Cust_2019-09-04 10:20:00_no_404,2019-09-04 10:20:00,404,fruit,4,spices
Cust_2019-09-04 10:21:00_no_403,2019-09-04 10:21:00,403,dairy,5,fruit
Cust_2019-09-04 10:21:00_no_404,2019-09-04 10:21:00,404,spices,3,dairy
Cust_2019-09-04 10:21:00_no_405,2019-09-04 10:21:00,405,fruit,4,spices
Cust_2019-09-04 10:21:00_no_406,2019-09-04 10:21:00,406,dairy,5,fruit
Cust_2019-09-04 10:21:00_no_407,2019-09-04 10:21:00,407,dairy,5,dairy
Cust_2019-09-04 10:21:00_no_408,2019-09-04 10:21:00,408,fruit,4,dairy
Cust_2019-09-04 10:21:00_no_409,2019-09-04 10:21:00,409,drinks,6,fruit
Cust_2019-09-04 10:22:00_no_400,2019-09-04 10:22:00,400,dairy,5,drinks
Cust_2019-09-04 10:22:00_no_402,2019-09-04 10:22:00,402,drinks,6,dairy
Cust_2019-09-04 10:22:00_no_403,2019-09-04 10:22:00,403,drinks,6,drinks
Cust_2019-09-04 10:22:00_no_405,2019-09-04 10:22:00,405,dairy,5,drinks
Cust_2019-09-04 10:22:00_no_410,2019-09-04 10:22:00,410,dairy,5,dairy
Cust_2019-09-04 10:23:00_no_403,2019-09-04 10:23:00,403,checkout,0,dairy
Cust_2019-09-04 10:23:00_no_409,2019-09-04 10:23:00,409,checkout,0,checkout
Cust_2019-09-04 10:23:00_no_411,2019-09-04 10:23:00,411,spices,3,checkout
Cust_2019-09-04 10:23:00_no_412,2019-09-04 10:23:00,412,fruit,4,spices
Cust_2019-09-04 10:23:00_no_413,2019-09-04 10:23:00,413,fruit,4,fruit
Cust_2019-09-04 10:23:00_no_414,2019-09-04 10:23:00,414,spices,3,fruit
Cust_2019-09-04 10:23:00_no_415,2019-09-04 10:23:00,415,spices,3,spices
Cust_2019-09-04 10:23:00_no_416,2019-09-04 10:23:00,416,dairy,5,spices
Cust_2019-09-04 10:24:00_no_402,2019-09-04 10:24:00,402,checkout,0,dairy
Cust_2019-09-04 10:24:00_no_404,2019-09-04 10:24:00,404,checkout,0,checkout
Cust_2019-09-04 10:24:00_no_408,2019-09-04 10:24:00,408,drinks,6,checkout
Cust_2019-09-04 10:24:00_no_414,2019-09-04 10:24:00,414,dairy,5,drinks
Cust_2019-09-04 10:24:00_no_415,2019-09-04 10:24:00,415,fruit,4,dairy
Cust_2019-09-04 10:24:00_no_417,2019-09-04 10:24:00,417,dairy,5,fruit
Cust_2019-09-04 10:24:00_no_418,2019-09-04 10:24:00,418,fruit,4,dairy
Cust_2019-09-04 10:25:00_no_408,2019-09-04 10:25:00,408,fruit,4,fruit
Cust_2019-09-04 10:25:00_no_414,2019-09-04 10:25:00,414,fruit,4,fruit
Cust_2019-09-04 10:26:00_no_397,2019-09-04 10:26:00,397,drinks,6,fruit
Cust_2019-09-04 10:26:00_no_400,2019-09-04 10:26:00,400,drinks,6,drinks
Cust_2019-09-04 10:26:00_no_410,2019-09-04 10:26:00,410,spices,3,drinks
Cust_2019-09-04 10:26:00_no_411,2019-09-04 10:26:00,411,dairy,5,spices
Cust_2019-09-04 10:26:00_no_415,2019-09-04 10:26:00,415,checkout,0,dairy
Cust_2019-09-04 10:26:00_no_416,2019-09-04 10:26:00,416,checkout,0,checkout
Cust_2019-09-04 10:26:00_no_419,2019-09-04 10:26:00,419,drinks,6,checkout
Cust_2019-09-04 10:26:00_no_420,2019-09-04 10:26:00,420,dairy,5,drinks
Cust_2019-09-04 10:26:00_no_421,2019-09-04 10:26:00,421,dairy,5,dairy
Cust_2019-09-04 10:26:00_no_422,2019-09-04 10:26:00,422,spices,3,dairy
Cust_2019-09-04 10:26:00_no_423,2019-09-04 10:26:00,423,spices,3,spices
Cust_2019-09-04 10:27:00_no_397,2019-09-04 10:27:00,397,checkout,0,spices
Cust_2019-09-04 10:27:00_no_406,2019-09-04 10:27:00,406,checkout,0,checkout
Cust_2019-09-04 10:27:00_no_408,2019-09-04 10:27:00,408,drinks,6,checkout
Cust_2019-09-04 10:27:00_no_412,2019-09-04 10:27:00,412,drinks,6,drinks
Cust_2019-09-04 10:27:00_no_413,2019-09-04 10:27:00,413,checkout,0,drinks
Cust_2019-09-04 10:27:00_no_414,2019-09-04 10:27:00,414,dairy,5,checkout
Cust_2019-09-04 10:27:00_no_418,2019-09-04 10:27:00,418,checkout,0,dairy
Cust_2019-09-04 10:27:00_no_421,2019-09-04 10:27:00,421,checkout,0,checkout
Cust_2019-09-04 10:27:00_no_423,2019-09-04 10:27:00,423,drinks,6,checkout
Cust_2019-09-04 10:27:00_no_424,2019-09-04 10:27:00,424,drinks,6,drinks
Cust_2019-09-04 10:28:00_no_400,2019-09-04 10:28:00,400,checkout,0,drinks
Cust_2019-09-04 10:28:00_no_407,2019-09-04 10:28:00,407,spices,3,checkout
Cust_2019-09-04 10:28:00_no_410,2019-09-04 10:28:00,410,checkout,0,spices
Cust_2019-09-04 10:28:00_no_411,2019-09-04 10:28:00,411,checkout,0,checkout
Cust_2019-09-04 10:28:00_no_420,2019-09-04 10:28:00,420,drinks,6,checkout
Cust_2019-09-04 10:28:00_no_422,2019-09-04 10:28:00,422,dairy,5,drinks
Cust_2019-09-04 10:28:00_no_424,2019-09-04 10:28:00,424,checkout,0,dairy
Cust_2019-09-04 10:28:00_no_425,2019-09-04 10:28:00,425,dairy,5,checkout
Cust_2019-09-04 10:28:00_no_426,2019-09-04 10:28:00,426,fruit,4,dairy
Cust_2019-09-04 10:29:00_no_407,2019-09-04 10:29:00,407,dairy,5,fruit
Cust_2019-09-04 10:29:00_no_408,2019-09-04 10:29:00,408,fruit,4,dairy
Cust_2019-09-04 10:29:00_no_419,2019-09-04 10:29:00,419,checkout,0,fruit
Cust_2019-09-04 10:29:00_no_420,2019-09-04 10:29:00,420,checkout,0,checkout
Cust_2019-09-04 10:29:00_no_423,2019-09-04 10:29:00,423,fruit,4,checkout
Cust_2019-09-04 10:29:00_no_425,2019-09-04 10:29:00,425,spices,3,fruit
Cust_2019-09-04 10:30:00_no_423,2019-09-04 10:30:00,423,checkout,0,spices
Cust_2019-09-04 10:30:00_no_425,2019-09-04 10:30:00,425,drinks,6,checkout
Cust_2019-09-04 10:30:00_no_426,2019-09-04 10:30:00,426,checkout,0,drinks
Cust_2019-09-04 10:30:00_no_427,2019-09-04 10:30:00,427,drinks,6,checkout
Cust_2019-09-04 10:31:00_no_405,2019-09-04 10:31:00,405,drinks,6,drinks
Cust_2019-09-04 10:31:00_no_408,2019-09-04 10:31:00,408,spices,3,drinks
Cust_2019-09-04 10:31:00_no_414,2019-09-04 10:31:00,414,spices,3,spices
Cust_2019-09-04 10:31:00_no_425,2019-09-04 10:31:00,425,checkout,0,spices
Cust_2019-09-04 10:31:00_no_428,2019-09-04 10:31:00,428,dairy,5,checkout
Cust_2019-09-04 10:31:00_no_429,2019-09-04 10:31:00,429,fruit,4,dairy
Cust_2019-09-04 10:31:00_no_430,2019-09-04 10:31:00,430,dairy,5,fruit
Cust_2019-09-04 10:31:00_no_431,2019-09-04 10:31:00,431,dairy,5,dairy
Cust_2019-09-04 10:32:00_no_408,2019-09-04 10:32:00,408,checkout,0,dairy
Cust_2019-09-04 10:32:00_no_412,2019-09-04 10:32:00,412,checkout,0,checkout
Cust_2019-09-04 10:32:00_no_414,2019-09-04 10:32:00,414,drinks,6,checkout
Cust_2019-09-04 10:32:00_no_429,2019-09-04 10:32:00,429,spices,3,drinks
Cust_2019-09-04 10:32:00_no_430,2019-09-04 10:32:00,430,drinks,6,spices
Cust_2019-09-04 10:32:00_no_432,2019-09-04 10:32:00,432,spices,3,drinks
Cust_2019-09-04 10:33:00_no_432,2019-09-04 10:33:00,432,drinks,6,spices
Cust_2019-09-04 10:33:00_no_433,2019-09-04 10:33:00,433,dairy,5,drinks
Cust_2019-09-04 10:34:00_no_414,2019-09-04 10:34:00,414,spices,3,dairy
Cust_2019-09-04 10:34:00_no_427,2019-09-04 10:34:00,427,checkout,0,spices
Cust_2019-09-04 10:34:00_no_428,2019-09-04 10:34:00,428,checkout,0,checkout
Cust_2019-09-04 10:34:00_no_431,2019-09-04 10:34:00,431,spices,3,checkout
Cust_2019-09-04 10:35:00_no_414,2019-09-04 10:35:00,414,checkout,0,spices
Cust_2019-09-04 10:35:00_no_429,2019-09-04 10:35:00,429,drinks,6,checkout
